episode,steps,return,success,target,interventions_total,wallclock_s,global_step
1217,57,1.363,1,B,1,10625.2,288852
1218,132,-6.662,1,A,1,10629.8,288984
1219,110,-6.681,1,B,1,10633.6,289094
1220,48,2.402,1,A,1,10635.3,289142
1221,300,-47.335,0,B,1,10645.6,289442
1222,41,3.27,1,A,1,10647.1,289483
1223,46,2.854,1,B,1,10648.7,289529
1224,300,-44.748,0,A,1,10659.0,289829
1225,78,-1.257,1,B,1,10661.7,289907
1226,67,2.139,1,A,1,10664.0,289974
1227,63,-0.317,1,B,1,10666.1,290037
1228,195,-10.029,1,A,1,10673.0,290232
1229,61,0.6,1,B,1,10675.1,290293
1230,54,3.251,1,A,1,10677.0,290347
1231,96,-4.362,1,B,1,10680.3,290443
1232,51,1.521,1,A,1,10682.1,290494
1233,47,2.294,1,B,1,10683.7,290541
1234,47,2.292,1,A,1,10685.3,290588
1235,64,0.551,1,B,1,10687.5,290652
1236,55,2.408,1,A,1,10689.4,290707
1237,143,-12.864,1,B,1,10694.4,290850
1238,56,2.889,1,A,1,10696.3,290906
1239,53,1.209,1,B,1,10698.2,290959
1240,59,0.48,1,A,1,10700.3,291018
1241,59,0.928,1,B,1,10702.4,291077
1242,157,-6.706,1,A,1,10708.0,291234
1243,63,1.016,1,B,1,10710.2,291297
1244,42,3.316,1,A,1,10711.6,291339
1245,60,0.709,1,B,1,10713.9,291399
1246,43,3.365,1,A,1,10715.4,291442
1247,53,1.861,1,B,1,10717.2,291495
1248,41,3.563,1,A,1,10718.6,291536
1249,250,-21.065,1,B,1,10727.4,291786
1250,49,2.184,1,A,1,10729.1,291835
1251,300,-59.583,0,B,1,10739.6,292135
1252,48,2.249,1,A,1,10741.2,292183
1253,300,-59.007,0,B,1,10751.6,292483
1254,41,3.335,1,A,1,10753.0,292524
1255,300,-34.613,0,B,1,10763.7,292824
1256,35,4.85,1,A,1,10765.0,292859
1257,61,0.552,1,B,1,10767.1,292920
1258,49,2.998,1,A,1,10768.8,292969
1259,189,-19.954,1,B,1,10775.3,293158
1260,238,-21.241,1,A,1,10783.4,293396
1261,64,0.291,1,B,1,10785.6,293460
1262,40,4.482,1,A,1,10787.0,293500
1263,54,1.745,1,B,1,10788.9,293554
1264,300,-34.571,0,A,1,10799.5,293854
1265,51,1.924,1,B,1,10801.3,293905
1266,48,1.799,1,A,1,10803.0,293953
1267,83,-1.501,1,B,1,10805.8,294036
1268,168,-12.379,1,A,1,10811.7,294204
1269,53,1.274,1,B,1,10813.3,294257
1270,38,3.96,1,A,1,10814.5,294295
1271,64,0.056,1,B,1,10816.4,294359
1272,51,1.871,1,A,1,10817.9,294410
1273,59,-0.023,1,B,1,10819.8,294469
1274,112,-3.098,1,A,1,10823.1,294581
1275,49,2.157,1,B,1,10824.7,294630
1276,63,-0.271,1,A,1,10826.7,294693
1277,300,-30.857,0,B,1,10835.8,294993
1278,37,4.418,1,A,1,10836.9,295030
1279,57,0.993,1,B,1,10838.6,295087
1280,116,-2.811,1,A,1,10842.2,295203
1281,56,1.528,1,B,1,10843.9,295259
1282,57,0.605,1,A,1,10845.7,295316
1283,53,1.571,1,B,1,10847.2,295369
1284,300,-40.595,0,A,1,10856.5,295669
1285,53,2.414,1,B,1,10858.0,295722
1286,38,4.719,1,A,1,10859.2,295760
1287,54,1.272,1,B,1,10860.9,295814
1288,73,1.144,1,A,1,10863.1,295887
1289,300,-33.138,0,B,1,10872.3,296187
1290,63,0.023,1,A,1,10874.1,296250
1291,55,1.853,1,B,1,10875.8,296305
1292,38,4.368,1,A,1,10877.0,296343
1293,53,1.479,1,B,1,10878.6,296396
1294,42,3.704,1,A,1,10879.9,296438
1295,56,1.755,1,B,1,10881.6,296494
1296,49,2.035,1,A,1,10883.1,296543
1297,53,2.325,1,B,1,10884.7,296596
1298,300,-33.574,0,A,1,10893.7,296896
1299,300,-37.747,0,B,1,10902.8,297196
1300,41,3.771,1,A,1,10904.0,297237
1301,48,2.735,1,B,1,10905.5,297285
1302,40,3.982,1,A,1,10906.7,297325
1303,63,-0.226,1,B,1,10908.6,297388
1304,45,3.084,1,A,1,10909.9,297433
1305,65,0.047,1,B,1,10911.9,297498
1306,198,-21.377,1,A,1,10917.5,297696
1307,60,0.006,1,B,1,10919.1,297756
1308,234,-16.365,1,A,1,10926.0,297990
1309,94,-3.971,1,B,1,10928.8,298084
1310,44,4.318,1,A,1,10930.1,298128
1311,54,1.208,1,B,1,10931.6,298182
1312,37,5.086,1,A,1,10932.6,298219
1313,59,0.884,1,B,1,10934.4,298278
1314,49,2.247,1,A,1,10935.8,298327
1315,55,1.386,1,B,1,10937.4,298382
1316,39,3.987,1,A,1,10938.6,298421
1317,55,2.09,1,B,1,10940.2,298476
1318,40,4.571,1,A,1,10941.4,298516
1319,154,-14.288,1,B,1,10946.0,298670
1320,73,0.487,1,A,1,10948.1,298743
1321,300,-71.272,0,B,1,10956.8,299043
1322,41,3.624,1,A,1,10958.0,299084
1323,54,1.538,1,B,1,10959.5,299138
1324,42,3.142,1,A,1,10960.7,299180
1325,300,-36.337,0,B,1,10968.1,299480
1326,78,0.42,1,A,1,10969.7,299558
1327,46,2.211,1,B,1,10970.7,299604
1328,38,4.617,1,A,1,10971.4,299642
1329,300,-41.524,0,B,1,10977.8,299942
