episode,steps,return,success,target,start_bin,delivered_bin,designer_bonus,intervention_kind,interventions_total,wallclock_s,global_step
448,300,-48.755,0,B,,25,0.0,,91,1833.4,104606
449,300,-46.311,0,B,,9,0.0,,91,1838.5,104906
450,300,-35.458,0,B,,27,0.0,,91,1844.0,105206
451,300,-40.228,0,B,,2,0.0,,91,1849.5,105506
452,300,-53.681,0,B,,16,0.0,,91,1854.8,105806
453,300,-39.916,0,B,,10,0.0,,91,1860.0,106106
454,300,-32.32,0,B,,19,0.0,,91,1865.2,106406
455,300,-43.549,0,B,,9,0.0,,91,1870.6,106706
456,300,-43.117,0,B,,9,0.0,,91,1875.7,107006
457,300,-42.162,0,B,,17,0.0,,91,1881.1,107306
458,300,-35.508,0,B,,9,0.0,,91,1886.3,107606
459,300,-49.065,0,B,,16,0.0,,91,1891.4,107906
460,300,-44.333,0,B,,9,0.0,,91,1896.6,108206
461,197,-25.283,0,B,,25,0.0,escape,92,1900.0,108403
462,300,-42.596,0,B,,9,0.0,,92,1905.2,108703
463,300,-29.214,0,B,,10,0.0,,92,1910.3,109003
464,300,-46.977,0,B,,16,0.0,,92,1915.4,109303
465,300,-41.926,0,B,,1,0.0,,92,1920.4,109603
466,300,-33.659,0,B,,17,0.0,,92,1925.7,109903
467,300,-41.716,0,B,,16,0.0,,92,1931.0,110203
468,300,-36.906,0,B,,9,0.0,,92,1936.2,110503
469,300,-45.258,0,B,,8,0.0,,92,1941.5,110803
470,300,-40.095,0,B,,9,0.0,,92,1947.0,111103
471,300,-46.673,0,B,,0,0.0,,92,1952.5,111403
472,300,-46.313,0,B,,16,0.0,,92,1958.6,111703
473,300,-39.449,0,B,,9,0.0,,92,1965.4,112003
474,38,-5.409,0,B,,1,0.0,escape,93,1966.6,112041
475,300,-31.325,0,B,,10,0.0,,93,1975.5,112341
476,52,3.456,1,B,,11,0.0,,93,1976.7,112393
477,41,-4.443,0,B,,17,0.0,escape,94,1977.4,112434
478,300,-45.188,0,B,,0,0.0,,94,1982.5,112734
479,76,-10.113,0,B,,8,0.0,escape,95,1983.9,112810
480,67,-9.033,0,B,,17,0.0,escape,96,1985.1,112877
481,177,-22.198,0,B,,18,0.0,escape,97,1988.1,113054
482,118,-16.925,0,B,,18,0.0,escape,98,1990.1,113172
483,300,-37.087,0,B,,1,0.0,,98,1995.2,113472
484,300,-46.52,0,B,,8,0.0,,98,2000.5,113772
485,300,-45.741,0,B,,1,0.0,,98,2005.6,114072
486,300,-42.498,0,B,,9,0.0,,98,2010.9,114372
487,300,-41.986,0,B,,9,0.0,,98,2016.1,114672
488,300,-41.468,0,B,,1,0.0,,98,2021.4,114972
489,300,-39.111,0,B,,10,0.0,,98,2026.6,115272
490,300,-48.377,0,B,,24,0.0,,98,2032.5,115572
491,300,-44.383,0,B,,25,0.0,,98,2037.8,115872
492,300,-43.284,0,B,,9,0.0,,98,2042.8,116172
493,300,-37.755,0,B,,18,0.0,,98,2047.9,116472
494,300,-52.751,0,B,,16,0.0,,98,2053.4,116772
495,300,-34.725,0,B,,18,0.0,,98,2058.5,117072
496,300,-66.097,0,B,,24,0.0,,98,2063.8,117372
497,300,-34.964,0,B,,10,0.0,,98,2068.9,117672
498,300,-55.658,0,B,,9,0.0,,98,2074.2,117972
499,300,-47.677,0,B,,9,0.0,,98,2079.4,118272
500,300,-44.44,0,B,,25,0.0,,98,2084.7,118572
501,300,-42.411,0,B,,25,0.0,,98,2090.3,118872
502,300,-40.254,0,B,,17,0.0,,98,2095.7,119172
503,300,-46.008,0,B,,16,0.0,,98,2100.9,119472
504,300,-43.954,0,B,,24,0.0,,98,2106.0,119772
505,300,-48.677,0,B,,8,0.0,,98,2111.3,120072
506,300,-42.602,0,B,,25,0.0,,98,2116.6,120372
507,300,-39.538,0,B,,17,0.0,,98,2121.8,120672
508,300,-35.072,0,B,,9,0.0,,98,2127.1,120972
509,300,-53.204,0,B,,8,0.0,,98,2132.2,121272
510,300,-46.473,0,B,,17,0.0,,98,2137.5,121572
511,300,-51.598,0,B,,16,0.0,,98,2142.8,121872
512,300,-43.406,0,B,,25,0.0,,98,2148.0,122172
513,204,-33.156,0,B,,25,0.0,escape,99,2151.6,122376
514,30,8.826,1,B,,12,0.0,,99,2152.1,122406
515,300,-46.3,0,B,,9,0.0,,99,2157.3,122706
516,300,-41.796,0,B,,10,0.0,,99,2162.6,123006
517,300,-39.591,0,B,,18,0.0,,99,2167.7,123306
518,271,-44.004,0,B,,1,0.0,escape,100,2172.5,123577
519,300,-42.799,0,B,,25,0.0,,100,2177.7,123877
520,300,-40.708,0,B,,17,0.0,,100,2182.9,124177
521,300,-50.299,0,B,,17,0.0,,100,2188.0,124477
522,300,-49.833,0,B,,17,0.0,,100,2193.4,124777
523,300,-42.888,0,B,,17,0.0,,100,2213.1,125077
524,300,-44.747,0,B,,9,0.0,,100,2218.9,125377
525,39,5.224,1,B,,11,0.0,,100,2219.8,125416
526,42,4.858,1,B,,19,0.0,,100,2220.7,125458
527,300,-37.295,0,B,,26,0.0,,100,2227.1,125758
528,36,5.827,1,B,,11,0.0,,100,2227.9,125794
529,300,-47.096,0,B,,25,0.0,,100,2234.1,126094
530,300,-31.182,0,B,,11,0.0,,100,2239.9,126394
531,170,-12.259,1,B,,28,0.0,,100,2242.9,126564
532,300,-44.831,0,B,,1,0.0,,100,2248.2,126864
533,300,-43.948,0,B,,1,0.0,,100,2253.6,127164
